#logger output
VAEAKF(
  (process_x): PreProcess(
    (fc1): Linear(in_features=4, out_features=32, bias=True)
    (fc2): Linear(in_features=32, out_features=32, bias=True)
  )
  (rnn): LSTM(32, 32)
  (gauss_decoder): DBlock(
    (fc1): Linear(in_features=32, out_features=64, bias=True)
    (fc2): Linear(in_features=32, out_features=64, bias=True)
    (fc_mu): Linear(in_features=64, out_features=1, bias=True)
    (fc_logsigma): Linear(in_features=64, out_features=1, bias=True)
  )
)
make train loader successfully
epoch-round = 68-22 with loss = 2793.3806 prepare time 0.0003 forward time 0.0024, forward percent88.7244%
epoch-round = 68-23 with loss = 4218.7983 prepare time 0.0003 forward time 0.0025, forward percent88.7592%
epoch-round = 68-24 with loss = 7618.1929 prepare time 0.0003 forward time 0.0027, forward percent88.7262%
epoch-round = 68-25 with loss = 2467.0745 prepare time 0.0003 forward time 0.0024, forward percent88.6682%
epoch-round = 68-26 with loss = 5917.5801 prepare time 0.0003 forward time 0.0026, forward percent88.9895%
epoch-round = 68-27 with loss = 3091.6331 prepare time 0.0003 forward time 0.0026, forward percent88.9114%
epoch-round = 68-28 with loss = 10010.7344 prepare time 0.0003 forward time 0.0028, forward percent89.0658%
epoch-round = 68-29 with loss = 17645.8027 prepare time 0.0004 forward time 0.0028, forward percent88.7661%
epoch-round = 68-30 with loss = 3116.3059 prepare time 0.0003 forward time 0.0023, forward percent88.3563%
epoch-round = 68-31 with loss = 4709.2300 prepare time 0.0002 forward time 0.0021, forward percent89.5025%
epoch = 68 with train_loss = 10992.3066
epoch-round = 69-0 with loss = 2979.2644 prepare time 0.0007 forward time 0.0046, forward percent86.1164%
epoch-round = 69-1 with loss = 3880.1675 prepare time 0.0005 forward time 0.0023, forward percent81.5163%
epoch-round = 69-2 with loss = 4032.8975 prepare time 0.0004 forward time 0.0020, forward percent83.8944%
epoch-round = 69-3 with loss = 4394.0732 prepare time 0.0004 forward time 0.0029, forward percent88.0690%
epoch-round = 69-4 with loss = 3552.4902 prepare time 0.0005 forward time 0.0028, forward percent85.9589%
epoch-round = 69-5 with loss = 6075.5845 prepare time 0.0003 forward time 0.0018, forward percent84.8005%
epoch-round = 69-6 with loss = 5593.7969 prepare time 0.0004 forward time 0.0026, forward percent85.8447%
epoch-round = 69-7 with loss = 5173.1836 prepare time 0.0004 forward time 0.0018, forward percent82.4883%
epoch-round = 69-8 with loss = 4659.5698 prepare time 0.0004 forward time 0.0028, forward percent86.7873%
epoch-round = 69-9 with loss = 3261.7766 prepare time 0.0005 forward time 0.0030, forward percent86.4939%
epoch-round = 69-10 with loss = 5113.4688 prepare time 0.0005 forward time 0.0027, forward percent84.4752%
epoch-round = 69-11 with loss = 7943.1694 prepare time 0.0004 forward time 0.0027, forward percent87.3330%
epoch-round = 69-12 with loss = 7611.5986 prepare time 0.0004 forward time 0.0025, forward percent85.5849%
epoch-round = 69-13 with loss = 10711.8887 prepare time 0.0005 forward time 0.0030, forward percent85.6387%
epoch-round = 69-14 with loss = 6405.6807 prepare time 0.0006 forward time 0.0028, forward percent82.5669%
epoch-round = 69-15 with loss = 9439.7754 prepare time 0.0004 forward time 0.0025, forward percent85.7641%
epoch-round = 69-16 with loss = 7038.5825 prepare time 0.0004 forward time 0.0030, forward percent88.8786%
epoch-round = 69-17 with loss = 4669.7881 prepare time 0.0004 forward time 0.0031, forward percent89.3276%
epoch-round = 69-18 with loss = 5324.4780 prepare time 0.0003 forward time 0.0024, forward percent88.7798%
epoch-round = 69-19 with loss = 7832.8560 prepare time 0.0004 forward time 0.0030, forward percent89.3029%
epoch-round = 69-20 with loss = 4124.8027 prepare time 0.0004 forward time 0.0030, forward percent89.2313%
epoch-round = 69-21 with loss = 12616.7500 prepare time 0.0003 forward time 0.0024, forward percent87.3941%
epoch-round = 69-22 with loss = 10842.3721 prepare time 0.0003 forward time 0.0025, forward percent88.6172%
epoch-round = 69-23 with loss = 2251.6750 prepare time 0.0004 forward time 0.0031, forward percent88.9298%
epoch-round = 69-24 with loss = 7074.9717 prepare time 0.0004 forward time 0.0031, forward percent88.6596%
epoch-round = 69-25 with loss = 8510.5635 prepare time 0.0003 forward time 0.0021, forward percent88.3963%
epoch-round = 69-26 with loss = 7284.4424 prepare time 0.0004 forward time 0.0031, forward percent88.9024%
epoch-round = 69-27 with loss = 6627.4658 prepare time 0.0003 forward time 0.0023, forward percent87.0257%
epoch-round = 69-28 with loss = 11037.6523 prepare time 0.0004 forward time 0.0032, forward percent88.8244%
epoch-round = 69-29 with loss = 9738.0967 prepare time 0.0003 forward time 0.0025, forward percent88.9196%
epoch-round = 69-30 with loss = 12154.9277 prepare time 0.0004 forward time 0.0030, forward percent89.0460%
epoch-round = 69-31 with loss = 1675.4794 prepare time 0.0003 forward time 0.0029, forward percent90.0415%
epoch = 69 with train_loss = 10481.6645
epoch-round = 70-0 with loss = 4111.5557 prepare time 0.0004 forward time 0.0025, forward percent84.8688%
epoch-round = 70-1 with loss = 10034.4180 prepare time 0.0004 forward time 0.0027, forward percent85.6629%
epoch-round = 70-2 with loss = 4875.7061 prepare time 0.0005 forward time 0.0030, forward percent86.1920%
epoch-round = 70-3 with loss = 15397.0957 prepare time 0.0005 forward time 0.0029, forward percent86.4140%
epoch-round = 70-4 with loss = 3001.2671 prepare time 0.0004 forward time 0.0027, forward percent85.6816%
epoch-round = 70-5 with loss = 8291.6875 prepare time 0.0004 forward time 0.0028, forward percent86.4108%
epoch-round = 70-6 with loss = 5309.0220 prepare time 0.0004 forward time 0.0027, forward percent86.0556%
epoch-round = 70-7 with loss = 2036.8577 prepare time 0.0004 forward time 0.0021, forward percent84.2626%
epoch-round = 70-8 with loss = 7246.5557 prepare time 0.0005 forward time 0.0029, forward percent86.1171%
epoch-round = 70-9 with loss = 8608.3369 prepare time 0.0004 forward time 0.0029, forward percent87.3873%
epoch-round = 70-10 with loss = 5297.6733 prepare time 0.0004 forward time 0.0027, forward percent86.2342%
epoch-round = 70-11 with loss = 7029.7764 prepare time 0.0004 forward time 0.0025, forward percent86.0217%
epoch-round = 70-12 with loss = 5711.7285 prepare time 0.0004 forward time 0.0026, forward percent85.5885%
epoch-round = 70-13 with loss = 12017.8945 prepare time 0.0004 forward time 0.0024, forward percent85.6245%
epoch-round = 70-14 with loss = 14165.2236 prepare time 0.0004 forward time 0.0024, forward percent85.1595%
epoch-round = 70-15 with loss = 4818.2593 prepare time 0.0004 forward time 0.0028, forward percent86.6637%
epoch-round = 70-16 with loss = 2602.7783 prepare time 0.0003 forward time 0.0029, forward percent90.5382%
epoch-round = 70-17 with loss = 2464.8159 prepare time 0.0004 forward time 0.0030, forward percent89.4447%
epoch-round = 70-18 with loss = 4992.9609 prepare time 0.0003 forward time 0.0022, forward percent88.7318%
epoch-round = 70-19 with loss = 4923.9297 prepare time 0.0004 forward time 0.0030, forward percent88.5890%
epoch-round = 70-20 with loss = 4181.6636 prepare time 0.0003 forward time 0.0025, forward percent88.0958%
epoch-round = 70-21 with loss = 5287.3975 prepare time 0.0003 forward time 0.0025, forward percent88.8572%
epoch-round = 70-22 with loss = 7295.4395 prepare time 0.0004 forward time 0.0030, forward percent89.2380%
epoch-round = 70-23 with loss = 19568.3496 prepare time 0.0003 forward time 0.0027, forward percent89.1585%
epoch-round = 70-24 with loss = 7806.9243 prepare time 0.0004 forward time 0.0026, forward percent88.1444%
epoch-round = 70-25 with loss = 2854.2686 prepare time 0.0003 forward time 0.0021, forward percent88.7560%
epoch-round = 70-26 with loss = 4627.1206 prepare time 0.0003 forward time 0.0025, forward percent88.3660%
epoch-round = 70-27 with loss = 2567.0710 prepare time 0.0003 forward time 0.0025, forward percent88.6896%
epoch-round = 70-28 with loss = 4589.5225 prepare time 0.0003 forward time 0.0027, forward percent89.1043%
epoch-round = 70-29 with loss = 4038.3445 prepare time 0.0003 forward time 0.0025, forward percent89.0684%
epoch-round = 70-30 with loss = 5744.5498 prepare time 0.0003 forward time 0.0026, forward percent88.5324%
epoch-round = 70-31 with loss = 1603.5645 prepare time 0.0002 forward time 0.0020, forward percent89.4970%
epoch = 70 with train_loss = 10155.0879
epoch-round = 71-0 with loss = 10016.6592 prepare time 0.0006 forward time 0.0028, forward percent81.8560%
epoch-round = 71-1 with loss = 7288.0996 prepare time 0.0004 forward time 0.0027, forward percent86.5673%
epoch-round = 71-2 with loss = 4575.4775 prepare time 0.0004 forward time 0.0030, forward percent86.8312%
epoch-round = 71-3 with loss = 7345.6899 prepare time 0.0004 forward time 0.0027, forward percent86.5445%
epoch-round = 71-4 with loss = 2641.4878 prepare time 0.0004 forward time 0.0024, forward percent85.5068%
epoch-round = 71-5 with loss = 8155.4175 prepare time 0.0003 forward time 0.0018, forward percent84.2854%
epoch-round = 71-6 with loss = 4318.9395 prepare time 0.0003 forward time 0.0018, forward percent83.7724%
epoch-round = 71-7 with loss = 4455.0171 prepare time 0.0005 forward time 0.0030, forward percent86.4824%
epoch-round = 71-8 with loss = 5867.3218 prepare time 0.0004 forward time 0.0027, forward percent86.2588%
epoch-round = 71-9 with loss = 6554.3770 prepare time 0.0004 forward time 0.0028, forward percent87.1421%
epoch-round = 71-10 with loss = 7601.3594 prepare time 0.0004 forward time 0.0028, forward percent86.4543%
epoch-round = 71-11 with loss = 4866.4277 prepare time 0.0004 forward time 0.0026, forward percent86.1910%
epoch-round = 71-12 with loss = 5779.5381 prepare time 0.0005 forward time 0.0028, forward percent86.1811%
epoch-round = 71-13 with loss = 4228.1250 prepare time 0.0005 forward time 0.0030, forward percent85.2679%
epoch-round = 71-14 with loss = 9425.1553 prepare time 0.0005 forward time 0.0030, forward percent85.9065%
epoch-round = 71-15 with loss = 7158.2173 prepare time 0.0004 forward time 0.0028, forward percent86.5754%
epoch-round = 71-16 with loss = 4718.7354 prepare time 0.0003 forward time 0.0029, forward percent90.4452%
epoch-round = 71-17 with loss = 3832.5769 prepare time 0.0004 forward time 0.0030, forward percent89.1270%
epoch-round = 71-18 with loss = 6603.4526 prepare time 0.0003 forward time 0.0027, forward percent88.5519%
epoch-round = 71-19 with loss = 5236.1553 prepare time 0.0003 forward time 0.0020, forward percent88.6566%
epoch-round = 71-20 with loss = 9873.3574 prepare time 0.0003 forward time 0.0025, forward percent88.9209%
epoch-round = 71-21 with loss = 3782.3242 prepare time 0.0003 forward time 0.0026, forward percent88.5949%
epoch-round = 71-22 with loss = 3011.2012 prepare time 0.0003 forward time 0.0026, forward percent88.2495%
epoch-round = 71-23 with loss = 5549.0557 prepare time 0.0003 forward time 0.0027, forward percent88.6797%
epoch-round = 71-24 with loss = 8841.7041 prepare time 0.0004 forward time 0.0023, forward percent86.9615%
epoch-round = 71-25 with loss = 9435.8770 prepare time 0.0004 forward time 0.0031, forward percent88.7701%
epoch-round = 71-26 with loss = 7488.4692 prepare time 0.0004 forward time 0.0022, forward percent86.3401%
epoch-round = 71-27 with loss = 6686.0166 prepare time 0.0004 forward time 0.0029, forward percent88.9744%
epoch-round = 71-28 with loss = 6973.0234 prepare time 0.0003 forward time 0.0024, forward percent88.8369%
epoch-round = 71-29 with loss = 3118.2202 prepare time 0.0003 forward time 0.0028, forward percent89.0038%
epoch-round = 71-30 with loss = 7420.4961 prepare time 0.0003 forward time 0.0025, forward percent88.8661%
epoch-round = 71-31 with loss = 3133.9180 prepare time 0.0003 forward time 0.0027, forward percent90.0150%
epoch = 71 with train_loss = 9799.0946
epoch-round = 72-0 with loss = 4384.2788 prepare time 0.0005 forward time 0.0025, forward percent83.9078%
epoch-round = 72-1 with loss = 2713.0691 prepare time 0.0006 forward time 0.0048, forward percent89.2154%
epoch-round = 72-2 with loss = 6503.4639 prepare time 0.0003 forward time 0.0024, forward percent87.7632%
epoch-round = 72-3 with loss = 9331.7090 prepare time 0.0005 forward time 0.0030, forward percent86.1785%
epoch-round = 72-4 with loss = 7401.3042 prepare time 0.0005 forward time 0.0030, forward percent86.5149%
epoch-round = 72-5 with loss = 8868.8975 prepare time 0.0004 forward time 0.0022, forward percent84.7445%
epoch-round = 72-6 with loss = 3164.2603 prepare time 0.0004 forward time 0.0024, forward percent84.9413%
epoch-round = 72-7 with loss = 4140.9834 prepare time 0.0004 forward time 0.0024, forward percent85.1600%
epoch-round = 72-8 with loss = 6991.4126 prepare time 0.0004 forward time 0.0024, forward percent85.5888%
epoch-round = 72-9 with loss = 6188.0952 prepare time 0.0006 forward time 0.0051, forward percent88.8467%
epoch-round = 72-10 with loss = 3526.1074 prepare time 0.0004 forward time 0.0026, forward percent85.9348%
epoch-round = 72-11 with loss = 3856.0183 prepare time 0.0004 forward time 0.0026, forward percent85.5926%
epoch-round = 72-12 with loss = 3361.6943 prepare time 0.0004 forward time 0.0025, forward percent85.4250%
epoch-round = 72-13 with loss = 6600.8872 prepare time 0.0004 forward time 0.0024, forward percent85.5086%
epoch-round = 72-14 with loss = 5278.7256 prepare time 0.0004 forward time 0.0024, forward percent85.3782%
epoch-round = 72-15 with loss = 2796.1917 prepare time 0.0004 forward time 0.0026, forward percent85.8302%
epoch-round = 72-16 with loss = 8825.3701 prepare time 0.0004 forward time 0.0030, forward percent89.3050%
epoch-round = 72-17 with loss = 9080.1270 prepare time 0.0004 forward time 0.0030, forward percent89.2213%
epoch-round = 72-18 with loss = 5902.6875 prepare time 0.0004 forward time 0.0030, forward percent89.3117%
epoch-round = 72-19 with loss = 2448.2563 prepare time 0.0003 forward time 0.0023, forward percent87.6462%
epoch-round = 72-20 with loss = 19653.4551 prepare time 0.0003 forward time 0.0028, forward percent89.1826%
epoch-round = 72-21 with loss = 2461.5088 prepare time 0.0004 forward time 0.0030, forward percent89.5020%
epoch-round = 72-22 with loss = 5946.1689 prepare time 0.0003 forward time 0.0026, forward percent89.0424%
epoch-round = 72-23 with loss = 4037.5000 prepare time 0.0003 forward time 0.0020, forward percent88.5769%
epoch-round = 72-24 with loss = 4225.5210 prepare time 0.0003 forward time 0.0028, forward percent89.3387%
epoch-round = 72-25 with loss = 8181.9468 prepare time 0.0004 forward time 0.0029, forward percent88.8873%
epoch-round = 72-26 with loss = 10195.2969 prepare time 0.0004 forward time 0.0029, forward percent89.2500%
epoch-round = 72-27 with loss = 4560.4355 prepare time 0.0003 forward time 0.0022, forward percent88.1402%
epoch-round = 72-28 with loss = 7596.7866 prepare time 0.0003 forward time 0.0024, forward percent88.9410%
epoch-round = 72-29 with loss = 2285.9185 prepare time 0.0003 forward time 0.0024, forward percent88.4689%
epoch-round = 72-30 with loss = 3273.6792 prepare time 0.0003 forward time 0.0025, forward percent88.3312%
epoch-round = 72-31 with loss = 10601.5762 prepare time 0.0003 forward time 0.0024, forward percent89.4419%
epoch = 72 with train_loss = 9719.1666
epoch-round = 73-0 with loss = 3592.3760 prepare time 0.0006 forward time 0.0037, forward percent85.3200%
epoch-round = 73-1 with loss = 4951.1792 prepare time 0.0003 forward time 0.0018, forward percent85.1923%
epoch-round = 73-2 with loss = 6905.3721 prepare time 0.0004 forward time 0.0023, forward percent85.6931%
epoch-round = 73-3 with loss = 5547.8101 prepare time 0.0004 forward time 0.0024, forward percent85.7094%
epoch-round = 73-4 with loss = 3719.5571 prepare time 0.0004 forward time 0.0024, forward percent85.5500%
epoch-round = 73-5 with loss = 5956.3740 prepare time 0.0003 forward time 0.0018, forward percent84.6716%
epoch-round = 73-6 with loss = 6096.6855 prepare time 0.0004 forward time 0.0023, forward percent86.1725%
epoch-round = 73-7 with loss = 4262.9688 prepare time 0.0005 forward time 0.0029, forward percent86.1843%
epoch-round = 73-8 with loss = 4281.5122 prepare time 0.0004 forward time 0.0023, forward percent85.1932%
epoch-round = 73-9 with loss = 7658.8057 prepare time 0.0004 forward time 0.0023, forward percent85.3149%
epoch-round = 73-10 with loss = 8241.4189 prepare time 0.0004 forward time 0.0025, forward percent85.2664%
epoch-round = 73-11 with loss = 3147.2100 prepare time 0.0004 forward time 0.0024, forward percent85.7997%
epoch-round = 73-12 with loss = 5326.9893 prepare time 0.0004 forward time 0.0028, forward percent86.4208%
epoch-round = 73-13 with loss = 7342.3574 prepare time 0.0004 forward time 0.0028, forward percent86.2936%
epoch-round = 73-14 with loss = 6019.8496 prepare time 0.0004 forward time 0.0027, forward percent86.8163%
epoch-round = 73-15 with loss = 3840.9475 prepare time 0.0005 forward time 0.0028, forward percent85.8872%
epoch-round = 73-16 with loss = 5904.6147 prepare time 0.0003 forward time 0.0028, forward percent89.1980%
epoch-round = 73-17 with loss = 4286.5645 prepare time 0.0003 forward time 0.0025, forward percent88.8700%
epoch-round = 73-18 with loss = 4756.2827 prepare time 0.0003 forward time 0.0027, forward percent88.6957%
epoch-round = 73-19 with loss = 4897.0439 prepare time 0.0003 forward time 0.0022, forward percent88.5073%
epoch-round = 73-20 with loss = 5036.6338 prepare time 0.0003 forward time 0.0025, forward percent88.7009%
epoch-round = 73-21 with loss = 8691.4688 prepare time 0.0003 forward time 0.0026, forward percent88.5896%
epoch-round = 73-22 with loss = 3799.5564 prepare time 0.0004 forward time 0.0029, forward percent88.9420%
epoch-round = 73-23 with loss = 7601.9268 prepare time 0.0003 forward time 0.0025, forward percent88.6597%
epoch-round = 73-24 with loss = 3786.5947 prepare time 0.0003 forward time 0.0028, forward percent89.8245%
epoch-round = 73-25 with loss = 3614.8928 prepare time 0.0003 forward time 0.0025, forward percent88.4189%
epoch-round = 73-26 with loss = 8682.4453 prepare time 0.0003 forward time 0.0021, forward percent86.9838%
epoch-round = 73-27 with loss = 6644.1836 prepare time 0.0003 forward time 0.0027, forward percent88.9588%
epoch-round = 73-28 with loss = 2590.4734 prepare time 0.0003 forward time 0.0023, forward percent88.1963%
epoch-round = 73-29 with loss = 17899.2852 prepare time 0.0003 forward time 0.0024, forward percent88.7439%
epoch-round = 73-30 with loss = 4012.5225 prepare time 0.0003 forward time 0.0028, forward percent89.1376%
epoch-round = 73-31 with loss = 1637.0381 prepare time 0.0003 forward time 0.0024, forward percent89.7260%
epoch = 73 with train_loss = 9036.6470
epoch-round = 74-0 with loss = 3861.0723 prepare time 0.0005 forward time 0.0025, forward percent84.0567%
epoch-round = 74-1 with loss = 4192.0669 prepare time 0.0005 forward time 0.0030, forward percent86.5389%
epoch-round = 74-2 with loss = 5997.9512 prepare time 0.0005 forward time 0.0028, forward percent85.8505%
epoch-round = 74-3 with loss = 5942.1748 prepare time 0.0004 forward time 0.0025, forward percent85.4096%
epoch-round = 74-4 with loss = 5073.9316 prepare time 0.0005 forward time 0.0030, forward percent86.8503%
epoch-round = 74-5 with loss = 4478.9102 prepare time 0.0003 forward time 0.0018, forward percent84.5048%
epoch-round = 74-6 with loss = 3763.9553 prepare time 0.0004 forward time 0.0024, forward percent84.5348%
epoch-round = 74-7 with loss = 3536.9414 prepare time 0.0004 forward time 0.0024, forward percent86.5117%
epoch-round = 74-8 with loss = 8729.1523 prepare time 0.0004 forward time 0.0024, forward percent85.4437%
epoch-round = 74-9 with loss = 3256.7551 prepare time 0.0004 forward time 0.0024, forward percent85.4136%
epoch-round = 74-10 with loss = 7772.6040 prepare time 0.0004 forward time 0.0023, forward percent85.2597%
epoch-round = 74-11 with loss = 2343.8979 prepare time 0.0004 forward time 0.0024, forward percent85.3828%
epoch-round = 74-12 with loss = 8240.0117 prepare time 0.0004 forward time 0.0024, forward percent85.2065%
epoch-round = 74-13 with loss = 13023.0605 prepare time 0.0004 forward time 0.0024, forward percent84.9548%
epoch-round = 74-14 with loss = 4210.1904 prepare time 0.0004 forward time 0.0023, forward percent84.9319%
epoch-round = 74-15 with loss = 7384.7451 prepare time 0.0004 forward time 0.0024, forward percent86.4225%
epoch-round = 74-16 with loss = 7798.9609 prepare time 0.0003 forward time 0.0024, forward percent88.7492%
epoch-round = 74-17 with loss = 4079.5356 prepare time 0.0003 forward time 0.0024, forward percent88.8404%
epoch-round = 74-18 with loss = 3801.7649 prepare time 0.0003 forward time 0.0024, forward percent88.8998%
epoch-round = 74-19 with loss = 4186.4194 prepare time 0.0003 forward time 0.0024, forward percent88.8690%
epoch-round = 74-20 with loss = 10267.4004 prepare time 0.0003 forward time 0.0024, forward percent88.8146%
epoch-round = 74-21 with loss = 8370.4775 prepare time 0.0003 forward time 0.0025, forward percent88.8630%
epoch-round = 74-22 with loss = 2571.4429 prepare time 0.0003 forward time 0.0024, forward percent88.6999%
epoch-round = 74-23 with loss = 5960.5591 prepare time 0.0003 forward time 0.0022, forward percent88.7253%
epoch-round = 74-24 with loss = 4665.8442 prepare time 0.0004 forward time 0.0030, forward percent89.2134%
epoch-round = 74-25 with loss = 10313.9355 prepare time 0.0003 forward time 0.0024, forward percent88.8729%
epoch-round = 74-26 with loss = 5663.7666 prepare time 0.0003 forward time 0.0024, forward percent88.8749%
epoch-round = 74-27 with loss = 2099.5996 prepare time 0.0003 forward time 0.0024, forward percent87.9972%
epoch-round = 74-28 with loss = 4481.0278 prepare time 0.0003 forward time 0.0025, forward percent88.5654%
epoch-round = 74-29 with loss = 7326.4937 prepare time 0.0003 forward time 0.0025, forward percent88.6310%
epoch-round = 74-30 with loss = 4042.1370 prepare time 0.0003 forward time 0.0022, forward percent87.4919%
epoch-round = 74-31 with loss = 1967.4888 prepare time 0.0003 forward time 0.0023, forward percent89.7335%
epoch = 74 with train_loss = 8970.2137
epoch-round = 75-0 with loss = 2417.1057 prepare time 0.0006 forward time 0.0034, forward percent85.0669%
epoch-round = 75-1 with loss = 9169.5430 prepare time 0.0003 forward time 0.0018, forward percent84.4995%
epoch-round = 75-2 with loss = 4766.9482 prepare time 0.0004 forward time 0.0026, forward percent86.3350%
epoch-round = 75-3 with loss = 9061.0264 prepare time 0.0004 forward time 0.0025, forward percent85.4177%
epoch-round = 75-4 with loss = 5967.0845 prepare time 0.0004 forward time 0.0025, forward percent85.9067%
epoch-round = 75-5 with loss = 4065.9746 prepare time 0.0005 forward time 0.0028, forward percent85.6251%
epoch-round = 75-6 with loss = 1953.5748 prepare time 0.0003 forward time 0.0018, forward percent84.6772%
epoch-round = 75-7 with loss = 6282.4473 prepare time 0.0004 forward time 0.0024, forward percent85.3052%
epoch-round = 75-8 with loss = 5523.7202 prepare time 0.0004 forward time 0.0023, forward percent85.2205%
epoch-round = 75-9 with loss = 4313.4922 prepare time 0.0004 forward time 0.0024, forward percent85.7452%
epoch-round = 75-10 with loss = 3129.0388 prepare time 0.0004 forward time 0.0024, forward percent85.6871%
epoch-round = 75-11 with loss = 3365.6743 prepare time 0.0004 forward time 0.0023, forward percent85.5326%
epoch-round = 75-12 with loss = 3729.8418 prepare time 0.0004 forward time 0.0024, forward percent85.1146%
epoch-round = 75-13 with loss = 2017.7927 prepare time 0.0005 forward time 0.0029, forward percent85.2392%
epoch-round = 75-14 with loss = 4723.6694 prepare time 0.0004 forward time 0.0023, forward percent84.9658%
epoch-round = 75-15 with loss = 8665.9053 prepare time 0.0004 forward time 0.0025, forward percent85.1173%
epoch-round = 75-16 with loss = 10986.7598 prepare time 0.0004 forward time 0.0030, forward percent89.2516%
epoch-round = 75-17 with loss = 5333.8979 prepare time 0.0003 forward time 0.0026, forward percent88.6481%
epoch-round = 75-18 with loss = 3927.0811 prepare time 0.0003 forward time 0.0021, forward percent87.1073%
epoch-round = 75-19 with loss = 3209.2100 prepare time 0.0004 forward time 0.0030, forward percent89.0585%
epoch-round = 75-20 with loss = 2075.8323 prepare time 0.0003 forward time 0.0023, forward percent87.8638%
epoch-round = 75-21 with loss = 5317.6875 prepare time 0.0004 forward time 0.0029, forward percent88.9588%
epoch-round = 75-22 with loss = 3310.2395 prepare time 0.0004 forward time 0.0028, forward percent88.7943%
epoch-round = 75-23 with loss = 4083.7859 prepare time 0.0003 forward time 0.0026, forward percent88.3371%
epoch-round = 75-24 with loss = 6933.0732 prepare time 0.0003 forward time 0.0024, forward percent87.9058%
epoch-round = 75-25 with loss = 3641.8823 prepare time 0.0003 forward time 0.0025, forward percent88.8700%
epoch-round = 75-26 with loss = 8423.9023 prepare time 0.0003 forward time 0.0028, forward percent89.0436%
epoch-round = 75-27 with loss = 5717.0859 prepare time 0.0003 forward time 0.0025, forward percent88.4420%
epoch-round = 75-28 with loss = 7463.5728 prepare time 0.0003 forward time 0.0024, forward percent88.5237%
epoch-round = 75-29 with loss = 16132.6387 prepare time 0.0003 forward time 0.0025, forward percent88.9144%
epoch-round = 75-30 with loss = 2593.4395 prepare time 0.0003 forward time 0.0028, forward percent89.1004%
epoch-round = 75-31 with loss = 2131.1987 prepare time 0.0003 forward time 0.0029, forward percent90.1748%
epoch = 75 with train_loss = 8521.7063
epoch-round = 76-0 with loss = 8295.8887 prepare time 0.0005 forward time 0.0025, forward percent84.4501%
epoch-round = 76-1 with loss = 7527.2246 prepare time 0.0004 forward time 0.0024, forward percent85.0788%
epoch-round = 76-2 with loss = 2617.9272 prepare time 0.0004 forward time 0.0025, forward percent85.7663%
epoch-round = 76-3 with loss = 3716.2415 prepare time 0.0004 forward time 0.0025, forward percent84.9468%
epoch-round = 76-4 with loss = 3357.1226 prepare time 0.0004 forward time 0.0026, forward percent85.7719%
epoch-round = 76-5 with loss = 1691.2570 prepare time 0.0004 forward time 0.0023, forward percent85.0322%
epoch-round = 76-6 with loss = 3208.9260 prepare time 0.0004 forward time 0.0023, forward percent85.8887%
epoch-round = 76-7 with loss = 4158.0322 prepare time 0.0004 forward time 0.0025, forward percent85.2512%
epoch-round = 76-8 with loss = 3479.6326 prepare time 0.0004 forward time 0.0028, forward percent86.3868%
epoch-round = 76-9 with loss = 3740.2024 prepare time 0.0004 forward time 0.0026, forward percent85.6577%
epoch-round = 76-10 with loss = 3180.1343 prepare time 0.0004 forward time 0.0023, forward percent85.3887%
epoch-round = 76-11 with loss = 6591.8193 prepare time 0.0004 forward time 0.0025, forward percent85.7013%
epoch-round = 76-12 with loss = 5589.8047 prepare time 0.0004 forward time 0.0025, forward percent85.4283%
epoch-round = 76-13 with loss = 5386.9263 prepare time 0.0004 forward time 0.0026, forward percent85.4919%
epoch-round = 76-14 with loss = 5751.8770 prepare time 0.0004 forward time 0.0026, forward percent86.6232%
epoch-round = 76-15 with loss = 3052.4333 prepare time 0.0004 forward time 0.0026, forward percent86.2655%
epoch-round = 76-16 with loss = 9160.3467 prepare time 0.0003 forward time 0.0024, forward percent88.9544%
epoch-round = 76-17 with loss = 8134.2949 prepare time 0.0003 forward time 0.0023, forward percent88.1398%
epoch-round = 76-18 with loss = 3102.5249 prepare time 0.0003 forward time 0.0026, forward percent89.4711%
epoch-round = 76-19 with loss = 3614.5581 prepare time 0.0003 forward time 0.0025, forward percent89.0732%
epoch-round = 76-20 with loss = 2979.9355 prepare time 0.0003 forward time 0.0025, forward percent88.8927%
epoch-round = 76-21 with loss = 9436.6416 prepare time 0.0004 forward time 0.0028, forward percent88.7044%
epoch-round = 76-22 with loss = 9498.3281 prepare time 0.0003 forward time 0.0026, forward percent89.0188%
epoch-round = 76-23 with loss = 4249.3691 prepare time 0.0004 forward time 0.0035, forward percent88.9910%
epoch-round = 76-24 with loss = 3671.7175 prepare time 0.0003 forward time 0.0028, forward percent88.9212%
epoch-round = 76-25 with loss = 10000.8730 prepare time 0.0004 forward time 0.0025, forward percent87.4450%
epoch-round = 76-26 with loss = 6371.6821 prepare time 0.0003 forward time 0.0028, forward percent89.0934%
epoch-round = 76-27 with loss = 5477.9756 prepare time 0.0003 forward time 0.0026, forward percent89.3895%
epoch-round = 76-28 with loss = 3987.8486 prepare time 0.0003 forward time 0.0026, forward percent88.9311%
epoch-round = 76-29 with loss = 6678.5679 prepare time 0.0003 forward time 0.0022, forward percent87.0879%
epoch-round = 76-30 with loss = 4273.8120 prepare time 0.0003 forward time 0.0023, forward percent88.6600%
epoch-round = 76-31 with loss = 2653.5854 prepare time 0.0003 forward time 0.0029, forward percent90.0422%
epoch = 76 with train_loss = 8231.8755
